reservoir,storage,capacity,pct_capacity,date
Costilla,6300,16000,39.4,05/2005,NM
Costilla,13600,16000,85,06/2005,NM
Costilla,16100,16000,100.6,07/2005,NM
Costilla,12800,16000,80,08/2005,NM
Costilla,9900,16000,61.9,09/2005,NM
Costilla,7900,16000,49.4,10/2005,NM
Costilla,8700,16000,54.4,11/2005,NM
Costilla,9200,16000,57.5,12/2005,NM
Costilla,9500,16000,59.4,01/2006,NM
Costilla,9900,16000,61.9,02/2006,NM
Costilla,10100,16000,63.1,03/2006,NM
Costilla,10600,16000,66.3,04/2006,NM
Costilla,11700,16000,73.1,05/2006,NM
Costilla,10800,16000,67.5,06/2006,NM
Costilla,7900,16000,49.4,07/2006,NM
Costilla,5800,16000,36.3,08/2006,NM
Costilla,4800,16000,30,09/2006,NM
Costilla,3600,16000,22.5,10/2006,NM
Costilla,4600,16000,28.8,11/2006,NM
Costilla,5200,16000,32.5,12/2006,NM
Costilla,5700,16000,35.6,01/2007,NM
Costilla,6200,16000,38.8,02/2007,NM
Costilla,6600,16000,41.3,03/2007,NM
Costilla,7600,16000,47.5,04/2007,NM
Costilla,9200,16000,57.5,05/2007,NM
Costilla,14400,16000,90,06/2007,NM
Costilla,15800,16000,98.8,07/2007,NM
Costilla,12500,16000,78.1,08/2007,NM
Costilla,10200,16000,63.8,09/2007,NM
Costilla,7700,16000,48.1,10/2007,NM
Costilla,8300,16000,51.9,11/2007,NM
Costilla,8700,16000,54.4,12/2007,NM
Costilla,9300,16000,58.1,01/2008,NM
Costilla,9800,16000,61.3,02/2008,NM
Costilla,10300,16000,64.4,03/2008,NM
Costilla,11000,16000,68.8,04/2008,NM
Costilla,11600,16000,72.5,05/2008,NM
Costilla,14700,16000,91.9,06/2008,NM
Costilla,13800,16000,86.3,07/2008,NM
Costilla,11100,16000,69.4,08/2008,NM
Costilla,9100,16000,56.9,09/2008,NM
Costilla,7400,16000,46.3,10/2008,NM
Costilla,7900,16000,49.4,11/2008,NM
Costilla,8400,16000,52.5,12/2008,NM
Costilla,8900,16000,55.6,01/2009,NM
Costilla,9400,16000,58.8,02/2009,NM
Costilla,9800,16000,61.3,03/2009,NM
Costilla,10400,16000,65,04/2009,NM
Costilla,11500,16000,71.9,05/2009,NM
Costilla,15000,16000,93.8,06/2009,NM
Costilla,14700,16000,91.9,07/2009,NM
Costilla,11600,16000,72.5,08/2009,NM
Costilla,7200,16000,45,09/2009,NM
Costilla,5500,16000,34.4,10/2009,NM
Costilla,6000,16000,37.5,11/2009,NM
Costilla,6400,16000,40,12/2009,NM
Costilla,6800,16000,42.5,01/2010,NM
Costilla,7200,16000,45,02/2010,NM
Costilla,7500,16000,46.9,03/2010,NM
Costilla,8000,16000,50,04/2010,NM
Costilla,10100,16000,63.1,05/2010,NM
Costilla,14100,16000,88.1,06/2010,NM
Costilla,14200,16000,88.8,07/2010,NM
Costilla,11500,16000,71.9,08/2010,NM
Costilla,9700,16000,60.6,09/2010,NM
Costilla,6500,16000,40.6,10/2010,NM
Costilla,6900,16000,43.1,11/2010,NM
Costilla,7300,16000,45.6,12/2010,NM
Costilla,7700,16000,48.1,01/2011,NM
Costilla,8100,16000,50.6,02/2011,NM
Costilla,8400,16000,52.5,03/2011,NM
Costilla,8900,16000,55.6,04/2011,NM
Costilla,9500,16000,59.4,05/2011,NM
Costilla,8600,16000,53.8,06/2011,NM
Costilla,6200,16000,38.8,07/2011,NM
Costilla,2800,16000,17.5,08/2011,NM
Costilla,1300,16000,8.1,09/2011,NM
Costilla,1200,16000,7.5,10/2011,NM
Costilla,1800,16000,11.3,11/2011,NM
Costilla,2200,16000,13.8,12/2011,NM
Costilla,2600,16000,16.3,01/2012,NM
Costilla,2900,16000,18.1,02/2012,NM
Costilla,3200,16000,20,03/2012,NM
Costilla,3800,16000,23.8,04/2012,NM
Costilla,4900,16000,30.6,05/2012,NM
Costilla,4400,16000,27.5,06/2012,NM
Costilla,2900,16000,18.1,07/2012,NM
Costilla,1900,16000,11.9,08/2012,NM
Costilla,1300,16000,8.1,09/2012,NM
Costilla,1400,16000,8.8,10/2012,NM
Costilla,1700,16000,10.6,11/2012,NM
Costilla,2000,16000,12.5,12/2012,NM
Costilla,2300,16000,14.4,01/2013,NM
Costilla,2600,16000,16.3,02/2013,NM
Costilla,2900,16000,18.1,03/2013,NM
Costilla,3100,16000,19.4,04/2013,NM
Costilla,3900,16000,24.4,05/2013,NM
Costilla,4100,16000,25.6,06/2013,NM
Costilla,3000,16000,18.8,07/2013,NM
Costilla,2100,16000,13.1,08/2013,NM
Costilla,1700,16000,10.6,09/2013,NM
Costilla,1500,16000,9.4,10/2013,NM
Costilla,2100,16000,13.1,11/2013,NM
Costilla,2700,16000,16.9,12/2013,NM
Costilla,3000,16000,18.8,01/2014,NM
Costilla,3200,16000,20,02/2014,NM
Costilla,3500,16000,21.9,03/2014,NM
Costilla,3900,16000,24.4,04/2014,NM
Costilla,4600,16000,28.8,05/2014,NM
Costilla,5500,16000,34.4,06/2014,NM
Costilla,5200,16000,32.5,07/2014,NM
Costilla,4000,16000,25,08/2014,NM
Costilla,3100,16000,19.4,09/2014,NM
Costilla,2000,16000,12.5,10/2014,NM
Costilla,2500,16000,15.6,11/2014,NM
Costilla,2900,16000,18.1,12/2014,NM
Costilla,3300,16000,20.6,01/2015,NM
Costilla,3600,16000,22.5,02/2015,NM
Costilla,4000,16000,25,03/2015,NM
Costilla,4800,16000,30,04/2015,NM
Costilla,5700,16000,35.6,05/2015,NM
Costilla,8100,16000,50.6,06/2015,NM
Costilla,12100,16000,75.6,07/2015,NM
Costilla,11900,16000,74.4,08/2015,NM
Costilla,10000,16000,62.5,09/2015,NM
Costilla,8000,16000,50,10/2015,NM
Costilla,8500,16000,53.1,11/2015,NM
Costilla,9000,16000,56.3,12/2015,NM
Costilla,9400,16000,58.8,01/2016,NM
Costilla,9800,16000,61.3,02/2016,NM
Costilla,10300,16000,64.4,03/2016,NM
Costilla,10800,16000,67.5,04/2016,NM
Costilla,11700,16000,73.1,05/2016,NM
Costilla,11800,16000,73.8,06/2016,NM
Costilla,11900,16000,74.4,07/2016,NM
Costilla,9000,16000,56.3,08/2016,NM
Costilla,6600,16000,41.3,09/2016,NM
Costilla,4200,16000,26.3,10/2016,NM
Costilla,4600,16000,28.8,11/2016,NM
Costilla,4900,16000,30.6,12/2016,NM
Costilla,5300,16000,33.1,01/2017,NM
"Eagle Nest Lake",64400,79000,81.5,01/2000,NM
"Eagle Nest Lake",64800,79000,82,02/2000,NM
"Eagle Nest Lake",65200,79000,82.5,03/2000,NM
"Eagle Nest Lake",65800,79000,83.3,04/2000,NM
"Eagle Nest Lake",67400,79000,85.3,05/2000,NM
"Eagle Nest Lake",65200,79000,82.5,06/2000,NM
"Eagle Nest Lake",62600,79000,79.2,07/2000,NM
"Eagle Nest Lake",60400,79000,76.5,08/2000,NM
"Eagle Nest Lake",57500,79000,72.8,09/2000,NM
"Eagle Nest Lake",55100,79000,69.7,10/2000,NM
"Eagle Nest Lake",53900,79000,68.2,11/2000,NM
"Eagle Nest Lake",53600,79000,67.8,12/2000,NM
"Eagle Nest Lake",53700,79000,68,01/2001,NM
"Eagle Nest Lake",54100,79000,68.5,02/2001,NM
"Eagle Nest Lake",54400,79000,68.9,03/2001,NM
"Eagle Nest Lake",56000,79000,70.9,04/2001,NM
"Eagle Nest Lake",57800,79000,73.2,05/2001,NM
"Eagle Nest Lake",58700,79000,74.3,06/2001,NM
"Eagle Nest Lake",56200,79000,71.1,07/2001,NM
"Eagle Nest Lake",53100,79000,67.2,08/2001,NM
"Eagle Nest Lake",51100,79000,64.7,09/2001,NM
"Eagle Nest Lake",48900,79000,61.9,10/2001,NM
"Eagle Nest Lake",47800,79000,60.5,11/2001,NM
"Eagle Nest Lake",47400,79000,60,12/2001,NM
"Eagle Nest Lake",46100,79000,58.4,01/2002,NM
"Eagle Nest Lake",46500,79000,58.9,02/2002,NM
"Eagle Nest Lake",47900,79000,60.6,03/2002,NM
"Eagle Nest Lake",48200,79000,61,04/2002,NM
"Eagle Nest Lake",45900,79000,58.1,05/2002,NM
"Eagle Nest Lake",42800,79000,54.2,06/2002,NM
"Eagle Nest Lake",40800,79000,51.6,07/2002,NM
"Eagle Nest Lake",39600,79000,50.1,08/2002,NM
"Eagle Nest Lake",37000,79000,46.8,09/2002,NM
"Eagle Nest Lake",36100,79000,45.7,10/2002,NM
"Eagle Nest Lake",34900,79000,44.2,11/2002,NM
"Eagle Nest Lake",34500,79000,43.7,12/2002,NM
"Eagle Nest Lake",34900,79000,44.2,01/2003,NM
"Eagle Nest Lake",34700,79000,43.9,02/2003,NM
"Eagle Nest Lake",34000,79000,43,03/2003,NM
"Eagle Nest Lake",37400,79000,47.3,04/2003,NM
"Eagle Nest Lake",37400,79000,47.3,05/2003,NM
"Eagle Nest Lake",36300,79000,45.9,06/2003,NM
"Eagle Nest Lake",35000,79000,44.3,07/2003,NM
"Eagle Nest Lake",30900,79000,39.1,08/2003,NM
"Eagle Nest Lake",27700,79000,35.1,09/2003,NM
"Eagle Nest Lake",26400,79000,33.4,10/2003,NM
"Eagle Nest Lake",25800,79000,32.7,11/2003,NM
"Eagle Nest Lake",25600,79000,32.4,12/2003,NM
"Eagle Nest Lake",25400,79000,32.2,01/2004,NM
"Eagle Nest Lake",25700,79000,32.5,02/2004,NM
"Eagle Nest Lake",26100,79000,33,03/2004,NM
"Eagle Nest Lake",27000,79000,34.2,04/2004,NM
"Eagle Nest Lake",29200,79000,37,05/2004,NM
"Eagle Nest Lake",29600,79000,37.5,06/2004,NM
"Eagle Nest Lake",28100,79000,35.6,07/2004,NM
"Eagle Nest Lake",26900,79000,34.1,08/2004,NM
"Eagle Nest Lake",26200,79000,33.2,09/2004,NM
"Eagle Nest Lake",25500,79000,32.3,10/2004,NM
"Eagle Nest Lake",24800,79000,31.4,11/2004,NM
"Eagle Nest Lake",25000,79000,31.6,12/2004,NM
"Eagle Nest Lake",25500,79000,32.3,01/2005,NM
"Eagle Nest Lake",26400,79000,33.4,02/2005,NM
"Eagle Nest Lake",27600,79000,34.9,03/2005,NM
"Eagle Nest Lake",29000,79000,36.7,04/2005,NM
"Eagle Nest Lake",36400,79000,46.1,05/2005,NM
"Eagle Nest Lake",45600,79000,57.7,06/2005,NM
"Eagle Nest Lake",45900,79000,58.1,07/2005,NM
"Eagle Nest Lake",43600,79000,55.2,08/2005,NM
"Eagle Nest Lake",41800,79000,52.9,09/2005,NM
"Eagle Nest Lake",40900,79000,51.8,10/2005,NM
"Eagle Nest Lake",39800,79000,50.4,11/2005,NM
"Eagle Nest Lake",39800,79000,50.4,12/2005,NM
"Eagle Nest Lake",40000,79000,50.6,01/2006,NM
"Eagle Nest Lake",40300,79000,51,02/2006,NM
"Eagle Nest Lake",40600,79000,51.4,03/2006,NM
"Eagle Nest Lake",40700,79000,51.5,04/2006,NM
"Eagle Nest Lake",39300,79000,49.7,05/2006,NM
"Eagle Nest Lake",37400,79000,47.3,06/2006,NM
"Eagle Nest Lake",34700,79000,43.9,07/2006,NM
"Eagle Nest Lake",33600,79000,42.5,08/2006,NM
"Eagle Nest Lake",33500,79000,42.4,09/2006,NM
"Eagle Nest Lake",33100,79000,41.9,10/2006,NM
"Eagle Nest Lake",31500,79000,39.9,11/2006,NM
"Eagle Nest Lake",31700,79000,40.1,12/2006,NM
"Eagle Nest Lake",32200,79000,40.8,01/2007,NM
"Eagle Nest Lake",32800,79000,41.5,02/2007,NM
"Eagle Nest Lake",33400,79000,42.3,03/2007,NM
"Eagle Nest Lake",36300,79000,45.9,04/2007,NM
"Eagle Nest Lake",39600,79000,50.1,05/2007,NM
"Eagle Nest Lake",42200,79000,53.4,06/2007,NM
"Eagle Nest Lake",42000,79000,53.2,07/2007,NM
"Eagle Nest Lake",41300,79000,52.3,08/2007,NM
"Eagle Nest Lake",39700,79000,50.3,09/2007,NM
"Eagle Nest Lake",39000,79000,49.4,10/2007,NM
"Eagle Nest Lake",36800,79000,46.6,11/2007,NM
"Eagle Nest Lake",36600,79000,46.3,12/2007,NM
"Eagle Nest Lake",37400,79000,47.3,01/2008,NM
"Eagle Nest Lake",38100,79000,48.2,02/2008,NM
"Eagle Nest Lake",39000,79000,49.4,03/2008,NM
"Eagle Nest Lake",43100,79000,54.6,04/2008,NM
"Eagle Nest Lake",48000,79000,60.8,05/2008,NM
"Eagle Nest Lake",50800,79000,64.3,06/2008,NM
"Eagle Nest Lake",49600,79000,62.8,07/2008,NM
"Eagle Nest Lake",48800,79000,61.8,08/2008,NM
"Eagle Nest Lake",48600,79000,61.5,09/2008,NM
"Eagle Nest Lake",47400,79000,60,10/2008,NM
"Eagle Nest Lake",45500,79000,57.6,11/2008,NM
"Eagle Nest Lake",45400,79000,57.5,12/2008,NM
"Eagle Nest Lake",46000,79000,58.2,01/2009,NM
"Eagle Nest Lake",46800,79000,59.2,02/2009,NM
"Eagle Nest Lake",47800,79000,60.5,03/2009,NM
"Eagle Nest Lake",49400,79000,62.5,04/2009,NM
"Eagle Nest Lake",50500,79000,63.9,05/2009,NM
"Eagle Nest Lake",52200,79000,66.1,06/2009,NM
"Eagle Nest Lake",51000,79000,64.6,07/2009,NM
"Eagle Nest Lake",48300,79000,61.1,08/2009,NM
"Eagle Nest Lake",45200,79000,57.2,09/2009,NM
"Eagle Nest Lake",44700,79000,56.6,10/2009,NM
"Eagle Nest Lake",43600,79000,55.2,11/2009,NM
"Eagle Nest Lake",43400,79000,54.9,12/2009,NM
"Eagle Nest Lake",43700,79000,55.3,01/2010,NM
"Eagle Nest Lake",44200,79000,55.9,02/2010,NM
"Eagle Nest Lake",44800,79000,56.7,03/2010,NM
"Eagle Nest Lake",46200,79000,58.5,04/2010,NM
"Eagle Nest Lake",57300,79000,72.5,05/2010,NM
"Eagle Nest Lake",61100,79000,77.3,06/2010,NM
"Eagle Nest Lake",59900,79000,75.8,07/2010,NM
"Eagle Nest Lake",58400,79000,73.9,08/2010,NM
"Eagle Nest Lake",56300,79000,71.3,09/2010,NM
"Eagle Nest Lake",53300,79000,67.5,10/2010,NM
"Eagle Nest Lake",51500,79000,65.2,11/2010,NM
"Eagle Nest Lake",50700,79000,64.2,12/2010,NM
"Eagle Nest Lake",51000,79000,64.6,01/2011,NM
"Eagle Nest Lake",51500,79000,65.2,02/2011,NM
"Eagle Nest Lake",52000,79000,65.8,03/2011,NM
"Eagle Nest Lake",52300,79000,66.2,04/2011,NM
"Eagle Nest Lake",50800,79000,64.3,05/2011,NM
"Eagle Nest Lake",48200,79000,61,06/2011,NM
"Eagle Nest Lake",45100,79000,57.1,07/2011,NM
"Eagle Nest Lake",42700,79000,54.1,08/2011,NM
"Eagle Nest Lake",40200,79000,50.9,09/2011,NM
"Eagle Nest Lake",39300,79000,49.7,10/2011,NM
"Eagle Nest Lake",38200,79000,48.4,11/2011,NM
"Eagle Nest Lake",38200,79000,48.4,12/2011,NM
"Eagle Nest Lake",38100,79000,48.2,01/2012,NM
"Eagle Nest Lake",38500,79000,48.7,02/2012,NM
"Eagle Nest Lake",38800,79000,49.1,03/2012,NM
"Eagle Nest Lake",39900,79000,50.5,04/2012,NM
"Eagle Nest Lake",41200,79000,52.2,05/2012,NM
"Eagle Nest Lake",39400,79000,49.9,06/2012,NM
"Eagle Nest Lake",36200,79000,45.8,07/2012,NM
"Eagle Nest Lake",34100,79000,43.2,08/2012,NM
"Eagle Nest Lake",32100,79000,40.6,09/2012,NM
"Eagle Nest Lake",30300,79000,38.4,10/2012,NM
"Eagle Nest Lake",29300,79000,37.1,11/2012,NM
"Eagle Nest Lake",28900,79000,36.6,12/2012,NM
"Eagle Nest Lake",29000,79000,36.7,01/2013,NM
"Eagle Nest Lake",29300,79000,37.1,02/2013,NM
"Eagle Nest Lake",29500,79000,37.3,03/2013,NM
"Eagle Nest Lake",30000,79000,38,04/2013,NM
"Eagle Nest Lake",29300,79000,37.1,05/2013,NM
"Eagle Nest Lake",26000,79000,32.9,06/2013,NM
"Eagle Nest Lake",23400,79000,29.6,07/2013,NM
"Eagle Nest Lake",22900,79000,29,08/2013,NM
"Eagle Nest Lake",21800,79000,27.6,09/2013,NM
"Eagle Nest Lake",21200,79000,26.8,10/2013,NM
"Eagle Nest Lake",20400,79000,25.8,11/2013,NM
"Eagle Nest Lake",20500,79000,25.9,12/2013,NM
"Eagle Nest Lake",20300,79000,25.7,01/2014,NM
"Eagle Nest Lake",20600,79000,26.1,02/2014,NM
"Eagle Nest Lake",20800,79000,26.3,03/2014,NM
"Eagle Nest Lake",21100,79000,26.7,04/2014,NM
"Eagle Nest Lake",21500,79000,27.2,05/2014,NM
"Eagle Nest Lake",21800,79000,27.6,06/2014,NM
"Eagle Nest Lake",21200,79000,26.8,07/2014,NM
"Eagle Nest Lake",19600,79000,24.8,08/2014,NM
"Eagle Nest Lake",19500,79000,24.7,09/2014,NM
"Eagle Nest Lake",18400,79000,23.3,10/2014,NM
"Eagle Nest Lake",17100,79000,21.6,11/2014,NM
"Eagle Nest Lake",17000,79000,21.5,12/2014,NM
"Eagle Nest Lake",17200,79000,21.8,01/2015,NM
"Eagle Nest Lake",17600,79000,22.3,02/2015,NM
"Eagle Nest Lake",18300,79000,23.2,03/2015,NM
"Eagle Nest Lake",20500,79000,25.9,04/2015,NM
"Eagle Nest Lake",22400,79000,28.4,05/2015,NM
"Eagle Nest Lake",28500,79000,36.1,06/2015,NM
"Eagle Nest Lake",30100,79000,38.1,07/2015,NM
"Eagle Nest Lake",30900,79000,39.1,08/2015,NM
"Eagle Nest Lake",31000,79000,39.2,09/2015,NM
"Eagle Nest Lake",29600,79000,37.5,10/2015,NM
"Eagle Nest Lake",29200,79000,37,11/2015,NM
"Eagle Nest Lake",29400,79000,37.2,12/2015,NM
"Eagle Nest Lake",29700,79000,37.6,01/2016,NM
"Eagle Nest Lake",30300,79000,38.4,02/2016,NM
"Eagle Nest Lake",31400,79000,39.7,03/2016,NM
"Eagle Nest Lake",32300,79000,40.9,04/2016,NM
"Eagle Nest Lake",33800,79000,42.8,05/2016,NM
"Eagle Nest Lake",35400,79000,44.8,06/2016,NM
"Eagle Nest Lake",35000,79000,44.3,07/2016,NM
"Eagle Nest Lake",32800,79000,41.5,08/2016,NM
"Eagle Nest Lake",31900,79000,40.4,09/2016,NM
"Eagle Nest Lake",30900,79000,39.1,10/2016,NM
"Eagle Nest Lake",29600,79000,37.5,11/2016,NM
"Eagle Nest Lake",29300,79000,37.1,12/2016,NM
"Eagle Nest Lake",29800,79000,37.7,01/2017,NM
"Eagle Nest Lake",30700,79000,38.9,02/2017,NM
"Eagle Nest Lake",31900,79000,40.4,03/2017,NM
"El Vado",139500,190300,73.3,01/2000,NM
"El Vado",139700,190300,73.4,02/2000,NM
"El Vado",139500,190300,73.3,03/2000,NM
"El Vado",148700,190300,78.1,04/2000,NM
"El Vado",175200,190300,92.1,05/2000,NM
"El Vado",167600,190300,88.1,06/2000,NM
"El Vado",127400,190300,66.9,07/2000,NM
"El Vado",78100,190300,41,08/2000,NM
"El Vado",49100,190300,25.8,09/2000,NM
"El Vado",31900,190300,16.8,10/2000,NM
"El Vado",20400,190300,10.7,11/2000,NM
"El Vado",22300,190300,11.7,12/2000,NM
"El Vado",23799,190300,12.5,01/2001,NM
"El Vado",20987,190300,11,02/2001,NM
"El Vado",22444,190300,11.8,03/2001,NM
"El Vado",34154,190300,17.9,04/2001,NM
"El Vado",99163,190300,52.1,05/2001,NM
"El Vado",179913,190300,94.5,06/2001,NM
"El Vado",177699,190300,93.4,07/2001,NM
"El Vado",165026,190300,86.7,08/2001,NM
"El Vado",141687,190300,74.5,09/2001,NM
"El Vado",98285,190300,51.6,10/2001,NM
"El Vado",78456,190300,41.2,11/2001,NM
"El Vado",90166,190300,47.4,12/2001,NM
"El Vado",99121,190300,52.1,01/2002,NM
"El Vado",99479,190300,52.3,02/2002,NM
"El Vado",100873,190300,53,03/2002,NM
"El Vado",103756,190300,54.5,04/2002,NM
"El Vado",105773,190300,55.6,05/2002,NM
"El Vado",60520,190300,31.8,06/2002,NM
"El Vado",36002,190300,18.9,07/2002,NM
"El Vado",22190,190300,11.7,08/2002,NM
"El Vado",10922,190300,5.7,09/2002,NM
"El Vado",7957,190300,4.2,10/2002,NM
"El Vado",8090,190300,4.3,11/2002,NM
"El Vado",10359,190300,5.4,12/2002,NM
"El Vado",11195,190300,5.9,01/2003,NM
"El Vado",12646,190300,6.6,02/2003,NM
"El Vado",15697,190300,8.2,03/2003,NM
"El Vado",22335,190300,11.7,04/2003,NM
"El Vado",43223,190300,22.7,05/2003,NM
"El Vado",100470,190300,52.8,06/2003,NM
"El Vado",97681,190300,51.3,07/2003,NM
"El Vado",62502,190300,32.8,08/2003,NM
"El Vado",38342,190300,20.1,09/2003,NM
"El Vado",38690,190300,20.3,10/2003,NM
"El Vado",35273,190300,18.5,11/2003,NM
"El Vado",35561,190300,18.7,12/2003,NM
"El Vado",30266,190300,15.9,01/2004,NM
"El Vado",31340,190300,16.5,02/2004,NM
"El Vado",36212,190300,19,03/2004,NM
"El Vado",62518,190300,32.9,04/2004,NM
"El Vado",101812,190300,53.5,05/2004,NM
"El Vado",111251,190300,58.5,06/2004,NM
"El Vado",100661,190300,52.9,07/2004,NM
"El Vado",71676,190300,37.7,08/2004,NM
"El Vado",47823,190300,25.1,09/2004,NM
"El Vado",37364,190300,19.6,10/2004,NM
"El Vado",37128,190300,19.5,11/2004,NM
"El Vado",36492,190300,19.2,12/2004,NM
"El Vado",25823,190300,13.6,01/2005,NM
"El Vado",26234,190300,13.8,02/2005,NM
"El Vado",29109,190300,15.3,03/2005,NM
"El Vado",33467,190300,17.6,04/2005,NM
"El Vado",32632,190300,17.1,05/2005,NM
"El Vado",115240,190300,60.6,06/2005,NM
"El Vado",156841,190300,82.4,07/2005,NM
"El Vado",153252,190300,80.5,08/2005,NM
"El Vado",136898,190300,71.9,09/2005,NM
"El Vado",110129,190300,57.9,10/2005,NM
"El Vado",109174,190300,57.4,11/2005,NM
"El Vado",108496,190300,57,12/2005,NM
"El Vado",106437,190300,55.9,01/2006,NM
"El Vado",109651,190300,57.6,02/2006,NM
"El Vado",110312,190300,58,03/2006,NM
"El Vado",110060,190300,57.8,04/2006,NM
"El Vado",125324,190300,65.9,05/2006,NM
"El Vado",119736,190300,62.9,06/2006,NM
"El Vado",76702,190300,40.3,07/2006,NM
"El Vado",56423,190300,29.6,08/2006,NM
"El Vado",56541,190300,29.7,09/2006,NM
"El Vado",52863,190300,27.8,10/2006,NM
"El Vado",61429,190300,32.3,11/2006,NM
"El Vado",64075,190300,33.7,12/2006,NM
"El Vado",70233,190300,36.9,01/2007,NM
"El Vado",73744,190300,38.8,02/2007,NM
"El Vado",77910,190300,40.9,03/2007,NM
"El Vado",114062,190300,59.9,04/2007,NM
"El Vado",157431,190300,82.7,05/2007,NM
"El Vado",180103,190300,94.6,06/2007,NM
"El Vado",173658,190300,91.3,07/2007,NM
"El Vado",150687,190300,79.2,08/2007,NM
"El Vado",133852,190300,70.3,09/2007,NM
"El Vado",125375,190300,65.9,10/2007,NM
"El Vado",122668,190300,64.5,11/2007,NM
"El Vado",119931,190300,63,12/2007,NM
"El Vado",142759,190300,75,01/2008,NM
"El Vado",142648,190300,75,02/2008,NM
"El Vado",136819,190300,71.9,03/2008,NM
"El Vado",104717,190300,55,04/2008,NM
"El Vado",100555,190300,52.8,05/2008,NM
"El Vado",179028,190300,94.1,06/2008,NM
"El Vado",177921,190300,93.5,07/2008,NM
"El Vado",178205,190300,93.6,08/2008,NM
"El Vado",151981,190300,79.9,09/2008,NM
"El Vado",133747,190300,70.3,10/2008,NM
"El Vado",131655,190300,69.2,11/2008,NM
"El Vado",145422,190300,76.4,12/2008,NM
"El Vado",159619,190300,83.9,01/2009,NM
"El Vado",160818,190300,84.5,02/2009,NM
"El Vado",162108,190300,85.2,03/2009,NM
"El Vado",160310,190300,84.2,04/2009,NM
"El Vado",169837,190300,89.2,05/2009,NM
"El Vado",179674,190300,94.4,06/2009,NM
"El Vado",180919,190300,95.1,07/2009,NM
"El Vado",152259,190300,80,08/2009,NM
"El Vado",119106,190300,62.6,09/2009,NM
"El Vado",129249,190300,67.9,10/2009,NM
"El Vado",110049,190300,57.8,11/2009,NM
"El Vado",114962,190300,60.4,12/2009,NM
"El Vado",116717,190300,61.3,01/2010,NM
"El Vado",111992,190300,58.9,02/2010,NM
"El Vado",111480,190300,58.6,03/2010,NM
"El Vado",114083,190300,59.9,04/2010,NM
"El Vado",119969,190300,63,05/2010,NM
"El Vado",176879,190300,92.9,06/2010,NM
"El Vado",172165,190300,90.5,07/2010,NM
"El Vado",129847,190300,68.2,08/2010,NM
"El Vado",115896,190300,60.9,09/2010,NM
"El Vado",111736,190300,58.7,10/2010,NM
"El Vado",94541,190300,49.7,11/2010,NM
"El Vado",98544,190300,51.8,12/2010,NM
"El Vado",108611,190300,57.1,01/2011,NM
"El Vado",108158,190300,56.8,02/2011,NM
"El Vado",109430,190300,57.5,03/2011,NM
"El Vado",108656,190300,57.1,04/2011,NM
"El Vado",119920,190300,63,05/2011,NM
"El Vado",162799,190300,85.5,06/2011,NM
"El Vado",155182,190300,81.5,07/2011,NM
"El Vado",120910,190300,63.5,08/2011,NM
"El Vado",99195,190300,52.1,09/2011,NM
"El Vado",99006,190300,52,10/2011,NM
"El Vado",93609,190300,49.2,11/2011,NM
"El Vado",96239,190300,50.6,12/2011,NM
"El Vado",86200,190300,45.3,01/2012,NM
"El Vado",86300,190300,45.3,02/2012,NM
"El Vado",86200,190300,45.3,03/2012,NM
"El Vado",92900,190300,48.8,04/2012,NM
"El Vado",134700,190300,70.8,05/2012,NM
"El Vado",125900,190300,66.2,06/2012,NM
"El Vado",71900,190300,37.8,07/2012,NM
"El Vado",37100,190300,19.5,08/2012,NM
"El Vado",34714,190300,18.2,09/2012,NM
"El Vado",32900,190300,17.3,10/2012,NM
"El Vado",33800,190300,17.8,11/2012,NM
"El Vado",23100,190300,12.1,12/2012,NM
"El Vado",10000,190300,5.3,01/2013,NM
"El Vado",14400,190300,7.6,02/2013,NM
"El Vado",18300,190300,9.6,03/2013,NM
"El Vado",28700,190300,15.1,04/2013,NM
"El Vado",32600,190300,17.1,05/2013,NM
"El Vado",41000,190300,21.5,06/2013,NM
"El Vado",21800,190300,11.5,07/2013,NM
"El Vado",16300,190300,8.6,08/2013,NM
"El Vado",21400,190300,11.2,09/2013,NM
"El Vado",18600,190300,9.8,10/2013,NM
"El Vado",17600,190300,9.2,11/2013,NM
"El Vado",15600,190300,8.2,12/2013,NM
"El Vado",4800,190300,2.5,01/2014,NM
"El Vado",6800,190300,3.6,02/2014,NM
"El Vado",10600,190300,5.6,03/2014,NM
"El Vado",14000,190300,7.4,04/2014,NM
"El Vado",35700,190300,18.8,05/2014,NM
"El Vado",48200,190300,25.3,06/2014,NM
"El Vado",62600,190300,32.9,07/2014,NM
"El Vado",63600,190300,33.4,08/2014,NM
"El Vado",51600,190300,27.1,09/2014,NM
"El Vado",23300,190300,12.2,10/2014,NM
"El Vado",20200,190300,10.6,11/2014,NM
"El Vado",17700,190300,9.3,12/2014,NM
"El Vado",13500,190300,7.1,01/2015,NM
"El Vado",13300,190300,7,02/2015,NM
"El Vado",17200,190300,9,03/2015,NM
"El Vado",37300,190300,19.6,04/2015,NM
"El Vado",61600,190300,32.4,05/2015,NM
"El Vado",113500,190300,59.6,06/2015,NM
"El Vado",120340,190300,63.2,07/2015,NM
"El Vado",114600,190300,60.2,08/2015,NM
"El Vado",107800,190300,56.6,09/2015,NM
"El Vado",87400,190300,45.9,10/2015,NM
"El Vado",75700,190300,39.8,11/2015,NM
"El Vado",70100,190300,36.8,12/2015,NM
